anime_id,name,genre,type,episodes,ave_rating,members,all_content
33564,Armed Blue: Gunvolt,"Action, Sci-Fi, Super Power",OVA,2,7,2549,action scifi super power ova 7
33371,Atom: The Beginning,"Action, Mecha, Sci-Fi, Seinen",TV,2,7,931,action mecha scifi seinen tv 7
32878,ēlDLIVE,"Action, Sci-Fi, Space",TV,2,7,6943,action scifi space tv 7
33573,BanG Dream!,Music,TV,2,7,1953,music tv 7
31853,Biohazard: Vendetta,"Action, Horror, Sci-Fi",Movie,1,7,2290,action horror scifi movie 7
32086,Blame! Movie,"Action, Drama, Mecha, Psychological, Sci-Fi, Seinen",Movie,2,7,3251,action drama mecha psychological scifi seinen movie 7
33071,Bungou Stray Dogs OVA,"Mystery, Seinen, Supernatural",OVA,1,7,8350,mystery seinen supernatural ova 7
33475,Busou Shoujo Machiavellianism,"Action, School, Shounen",TV,2,7,1896,action school shounen tv 7
33354,Cardcaptor Sakura: Clear Card-hen,"Adventure, Comedy, Fantasy, Magic, Romance, Shoujo",TV,2,7,6737,adventure comedy fantasy magic romance shoujo tv 7
9488,Cencoroll 2,"Action, Sci-Fi",Movie,1,7,15181,action scifi movie 7
34525,Centaur no Nayami,"Comedy, Fantasy, Slice of Life, Supernatural",TV,2,7,108,comedy fantasy slice of life supernatural tv 7
28833,Chain Chronicle: Haecceitas no Hikari,"Action, Adventure, Fantasy, Magic, Shounen",TV,12,7,5678,action adventure fantasy magic shounen tv 7
33729,Chain Chronicle: Haecceitas no Hikari Part 2,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,7,2069,action adventure fantasy magic shounen movie 7
33730,Chain Chronicle: Haecceitas no Hikari Part 3,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,7,1861,action adventure fantasy magic shounen movie 7
33388,Charanpo Shima no Monogatari,Unknown,Movie,1,7,142,unknown movie 7
34088,Chiruran: Nibun no Ichi,"Action, Historical",TV,2,7,1036,action historical tv 7
32830,Chou Shounen Tanteidan Neo,Mystery,TV,2,7,442,mystery tv 7
28377,Choujikuu Robo Meguru,"Comedy, Mecha",OVA,1,7,713,comedy mecha ova 7
34257,Cinderella Girls Gekijou,"Comedy, Slice of Life",TV,2,7,2479,comedy slice of life tv 7
32407,Clockwork Planet,"Fantasy, Sci-Fi",TV,2,7,3999,fantasy scifi tv 7
32152,Closers: Side Blacklambs,"Fantasy, Game",ONA,12,7,2306,fantasy game ona 7
31456,Code:Realize: Sousei no Himegimi,"Adventure, Fantasy, Romance, Shoujo",TV,2,7,4017,adventure fantasy romance shoujo tv 7
34244,Crayon Shin-chan Movie 25: Shin-chan Shuurai! Uchuujin Shiriri,"Comedy, Kids, Shounen",Movie,1,7,151,comedy kids shounen movie 7
34346,Dam Keeper no Nakama-tachi,Fantasy,ONA,10,7,70,fantasy ona 7
34008,Days OVA,"School, Shounen, Sports",OVA,2,7,3156,school shounen sports ova 7
34497,Death March kara Hajimaru Isekai Kyousoukyoku,Fantasy,TV,2,7,240,fantasy tv 7
33988,Demi-chan wa Kataritai,"Comedy, Fantasy, School, Seinen",TV,2,7,6252,comedy fantasy school seinen tv 7
34430,Detective Conan Movie 21: Deep Red Love Letter,"Action, Drama, Historical, Mystery, Police, Romance",Movie,1,7,1997,action drama historical mystery police romance movie 7
32271,Dies Irae,"Action, Magic, Super Power",TV,2,7,5363,action magic super power tv 7
34299,Digimon Adventure tri. 4: Soushitsu,"Action, Adventure, Comedy, Drama",Movie,1,7,6529,action adventure comedy drama movie 7
33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7,172,adventure comedy fantasy kids shounen movie 7
31678,Dragon Nest: Throne of Elves,"Action, Adventure, Fantasy, Magic",Movie,1,7,1466,action adventure fantasy magic movie 7
32212,Ensemble Stars!,"Music, Shoujo",TV,2,7,3317,music shoujo tv 7
34208,Escha Chron,Sci-Fi,TV,2,7,797,scifi tv 7
3786,Evangelion: 3.0+1.0,"Action, Mecha, Sci-Fi",Movie,1,7,66600,action mecha scifi movie 7
30778,Fairy Tail Movie 2,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7,16446,action adventure comedy fantasy magic shounen movie 7
34321,Fate/Grand Order: First Order,"Action, Fantasy, Magic, Supernatural",Special,1,7,5005,action fantasy magic supernatural special 7
34100,Fate/kaleid liner Prisma☆Illya Movie,"Action, Comedy, Fantasy, Magic",Movie,1,7,7373,action comedy fantasy magic movie 7
33049,Fate/stay night Movie: Heaven&#039;s Feel 2,"Action, Fantasy, Magic, Supernatural",Movie,1,7,10067,action fantasy magic supernatural movie 7
33050,Fate/stay night Movie: Heaven&#039;s Feel 3,"Action, Fantasy, Magic, Supernatural",Movie,1,7,4282,action fantasy magic supernatural movie 7
34338,Finis,Unknown,TV,2,7,208,unknown tv 7
34332,Flying Babies,Unknown,TV,2,7,22,unknown tv 7
34427,Frame Arms Girl,Mecha,TV,2,7,258,mecha tv 7
33203,Fukumenkei Noise,"Music, Romance, Shoujo",TV,2,7,2127,music romance shoujo tv 7
33731,Gabriel DropOut,"Comedy, School, Shounen, Supernatural",TV,2,7,4139,comedy school shounen supernatural tv 7
33457,Gakuen Handsome Special,"Comedy, Parody, School, Shounen Ai",Special,1,7,751,comedy parody school shounen ai special 7
34280,Gamers!,"Comedy, Romance, School",TV,2,7,1045,comedy romance school tv 7
34488,Gan Gan Ganko-chan,"Comedy, Kids, Sci-Fi",TV,2,7,19,comedy kids scifi tv 7
34485,Ganko-chan,Unknown,TV,2,7,11,unknown tv 7
32455,Gekidol,Music,TV,2,7,586,music tv 7
33389,Genba no Joukitsune,Unknown,Movie,1,7,133,unknown movie 7
32936,Gin no Guardian,"Adventure, Fantasy",TV,2,7,2462,adventure fantasy tv 7
31433,Ginga Eiyuu Densetsu (2017),"Action, Drama, Military, Sci-Fi, Space",TV,2,7,3969,action drama military scifi space tv 7
28613,Ginga Jinpuu Jinraiger,"Action, Adventure, Mecha",TV,2,7,627,action adventure mecha tv 7
33783,Godzilla,"Action, Adventure, Fantasy, Sci-Fi",Movie,2,7,1022,action adventure fantasy scifi movie 7
34527,Gou-chan. Moko to Chinjuu no Mori no Nakama-tachi,"Adventure, Kids",Movie,1,7,5,adventure kids movie 7
34279,Grancrest Senki,"Action, Fantasy",TV,2,7,360,action fantasy tv 7
30532,Gundam Build Fighters OVA,"Action, Mecha, Sci-Fi",OVA,1,7,1370,action mecha scifi ova 7
23279,Gyakusatsu Kikan,"Psychological, Sci-Fi",Movie,1,7,12529,psychological scifi movie 7
33378,Haikara-san ga Tooru Movie,"Comedy, Historical, Romance, Shoujo",Movie,1,7,890,comedy historical romance shoujo movie 7
34403,Hajimete no Gal,"Comedy, Ecchi, Romance, School, Shounen",TV,2,7,1408,comedy ecchi romance school shounen tv 7
34016,Hatsukoi Monster OVA,"Comedy, Romance, School, Shoujo",OVA,1,7,2673,comedy romance school shoujo ova 7
34125,High School Fleet OVA,"Action, Military, School",OVA,1,7,3857,action military school ova 7
21877,High Score Girl,"Comedy, Romance, School, Seinen",TV,2,7,2670,comedy romance school seinen tv 7
33948,Hinako Note,"Comedy, Slice of Life",TV,2,7,909,comedy slice of life tv 7
33204,Hirune Hime: Shiranai Watashi no Monogatari,"Drama, Mecha",Movie,1,7,4186,drama mecha movie 7
33797,ID-0,Mecha,OVA,2,7,292,mecha ova 7
34028,Idol Jihen,Music,TV,2,7,872,music tv 7
33899,IDOLiSH7,"Music, Shoujo",TV,2,7,1048,music shoujo tv 7
33733,Inazuma Eleven: Ares no Tenbin,Sports,TV,2,7,1984,sports tv 7
33027,Infini-T Force,"Action, Seinen, Super Power",TV,2,7,503,action seinen super power tv 7
34012,Isekai Shokudou,"Comedy, Fantasy, Mystery",TV,2,7,749,comedy fantasy mystery tv 7
33012,Island,"Drama, Sci-Fi",TV,2,7,1659,drama scifi tv 7
33840,Kabukibu!,School,TV,2,7,995,school tv 7
33532,Kaitou Tenshi Twin Angel (TV),Magic,TV,2,7,698,magic tv 7
34198,Kamisama Minarai: Himitsu no Cocotama Movie,"Fantasy, Kids, Magic",Movie,1,7,64,fantasy kids magic movie 7
33089,Kemono Friends,"Adventure, Comedy",TV,2,7,572,adventure comedy tv 7
32133,Kemushi no Boro,Kids,Movie,1,7,286,kids movie 7
34501,Kenka Banchou Otome: Girl Beats Boys,Unknown,TV,2,7,319,unknown tv 7
34032,King of Prism: Pride the Hero,"Music, Shoujo, Sports",Movie,1,7,620,music shoujo sports movie 7
33191,Kishibe Rohan wa Ugokanai,"Action, Adventure, Mystery, Supernatural",OVA,2,7,2607,action adventure mystery supernatural ova 7
31758,Kizumonogatari III: Reiketsu-hen,"Action, Mystery, Supernatural, Vampire",Movie,1,7,27504,action mystery supernatural vampire movie 7
34104,Knight&#039;s &amp; Magic,"Action, Fantasy, Mecha, School",TV,2,7,887,action fantasy mecha school tv 7
33206,Kobayashi-san Chi no Maid Dragon,"Comedy, Fantasy, Slice of Life",TV,2,7,5765,comedy fantasy slice of life tv 7
33519,Koutetsujou no Kabaneri Soushuuhen 1: Tsudou Hikari,"Action, Drama, Fantasy, Horror",Movie,1,7,8961,action drama fantasy horror movie 7
33520,Koutetsujou no Kabaneri Soushuuhen 2: Moeru Inochi,"Action, Drama, Fantasy, Horror",Movie,1,7,8986,action drama fantasy horror movie 7
31658,Kuroko no Basket: Last Game,"School, Shounen, Sports",Movie,1,7,15817,school shounen sports movie 7
31812,Kuroshitsuji Movie: Book of the Atlantic,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",Movie,1,7,20335,action comedy demons fantasy historical shounen supernatural movie 7
34106,Kyoukai no Rinne (TV) 3rd Season,"Comedy, Romance, School, Shounen, Supernatural",TV,2,7,3628,comedy romance school shounen supernatural tv 7
34151,Landreaall,"Action, Adventure, Fantasy, Martial Arts, Romance",OVA,2,7,414,action adventure fantasy martial arts romance ova 7
33735,Locker Room,Sports,ONA,2,7,162,sports ona 7
34021,Lupin the IIIrd: Chikemuri no Ishikawa Goemon,"Action, Adventure, Comedy, Drama",Movie,1,7,785,action adventure comedy drama movie 7
17947,Mahou Shoujo Lyrical Nanoha Reflection,"Action, Comedy, Drama, Magic, Super Power",Movie,1,7,4772,action comedy drama magic super power movie 7
32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,"Action, Magic, Romance, School, Sci-Fi, Supernatural",Movie,1,7,13884,action magic romance school scifi supernatural movie 7
33788,Marginal#4: Kiss kara Tsukuru Big Bang,"Music, Shoujo",TV,2,7,1766,music shoujo tv 7
33737,Megaton-kyuu Musashi,"Mecha, School",TV,2,7,173,mecha school tv 7
31422,Minami Kamakura Koukou Joshi Jitensha-bu,"School, Shounen, Sports",TV,2,7,2216,school shounen sports tv 7
31445,Minna Atsumare! Falcom Gakuen 3rd Season,"Comedy, Parody, School, Seinen",TV,2,7,245,comedy parody school seinen tv 7
20715,Mint,"Drama, Fantasy",Movie,1,7,1186,drama fantasy movie 7
30448,Mirai Arise,Sci-Fi,TV,2,7,4044,scifi tv 7
34391,Mobile Suit Gundam Thunderbolt 2nd Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",ONA,2,7,2040,action drama mecha military scifi space ona 7
34223,Mori no Yousei: Kinoko no Musume,"Fantasy, Music",TV,2,7,149,fantasy music tv 7
34383,Netsuzou TRap,"Drama, Shoujo Ai",TV,2,7,1783,drama shoujo ai tv 7
34277,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...","Comedy, Slice of Life",OVA,1,7,10823,comedy slice of life ova 7
33850,Nil Admirari no Tenbin: Teito Genwaku Kitan,Unknown,TV,2,7,233,unknown tv 7
34264,Ninja Bear,"Comedy, School",TV,2,7,55,comedy school tv 7
32447,Nora to Oujo to Noraneko Heart,"Comedy, Ecchi",TV,2,7,2181,comedy ecchi tv 7
34148,Nyanko Days,"Comedy, Slice of Life",TV,2,7,1335,comedy slice of life tv 7
34392,One Room,Unknown,TV,2,7,1616,unknown tv 7
33983,Onihei,"Historical, Seinen",TV,13,7,1716,historical seinen tv 7
33949,Oshiete! Galko-chan (OVA),"Comedy, School, Slice of Life",OVA,1,7,5179,comedy school slice of life ova 7
34262,Oushitsu Kyoushi Haine,"Comedy, Historical, Shounen",TV,2,7,321,comedy historical shounen tv 7
34161,Overlord Movie,"Action, Adventure, Fantasy, Game, Magic, Supernatural",Movie,1,7,16008,action adventure fantasy game magic supernatural movie 7
33185,Peace Maker Kurogane (Shinsaku),"Action, Comedy, Historical, Samurai, Shounen",TV,2,7,939,action comedy historical samurai shounen tv 7
33447,Piace: Watashi no Italian,"Comedy, Slice of Life",TV,2,7,1262,comedy slice of life tv 7
30695,Pop in Q,"Fantasy, Music",Movie,1,7,5207,fantasy music movie 7
24023,Project758,Drama,TV,2,7,455,drama tv 7
33391,Red Ash The Animation: Magicicada,"Action, Fantasy",Movie,1,7,370,action fantasy movie 7
33019,Reikenzan: Hoshikuzu-tachi no Utage 2nd Season,"Comedy, Fantasy, Magic",TV,2,7,4037,comedy fantasy magic tv 7
32262,Renai Boukun,"Comedy, Romance, School, Supernatural",TV,2,7,4558,comedy romance school supernatural tv 7
34348,Rescue Academia,Drama,TV,2,7,65,drama tv 7
32951,Rokudenashi Majutsu Koushi to Akashic Records,"Action, Fantasy, Magic, School",TV,2,7,4174,action fantasy magic school tv 7
34393,Room Mate: One Room Side M,Unknown,TV,2,7,219,unknown tv 7
33726,Saiyuuki Reload Blast,"Action, Adventure, Comedy, Drama, Josei, Supernatural",TV,2,7,1286,action adventure comedy drama josei supernatural tv 7
34494,Sakura Quest,Comedy,TV,2,7,1295,comedy tv 7
34102,Sakurada Reset,"Mystery, School, Super Power, Supernatural",TV,2,7,2076,mystery school super power supernatural tv 7
33889,Saredo Tsumibito wa Ryuu to Odoru,"Action, Drama, Fantasy, Sci-Fi",TV,2,7,416,action drama fantasy scifi tv 7
34289,Schoolgirl Strikers: Animation Channel,"Action, School",TV,2,7,1465,action school tv 7
32032,Seikaisuru Kado,Unknown,TV,2,7,1797,unknown tv 7
33836,Seiren,School,TV,12,7,6809,school tv 7
32836,Senki Zesshou Symphogear 4th Season,"Action, Music, Sci-Fi",TV,2,7,1880,action music scifi tv 7
32843,Senki Zesshou Symphogear 5th Season,"Action, Music, Sci-Fi",TV,2,7,1556,action music scifi tv 7
34456,Sentai Hero Sukiyaki Force,Comedy,TV,2,7,43,comedy tv 7
34315,Shimajirou to Niji no Oasis,Kids,Movie,1,7,23,kids movie 7
30736,Shingeki no Bahamut: Virgin Soul,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",TV,24,7,20953,action adventure demons fantasy magic supernatural tv 7
30223,Shishou Series,"Horror, School, Seinen, Supernatural",TV,2,7,3165,horror school seinen supernatural tv 7
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,"Drama, Josei",TV,2,7,8585,drama josei tv 7
33502,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,"Drama, Fantasy, Romance, Sci-Fi",TV,2,7,251,drama fantasy romance scifi tv 7
33834,Sin: Nanatsu no Taizai,"Ecchi, Fantasy",TV,2,7,4496,ecchi fantasy tv 7
33362,Starmyu 2nd Season,"Music, School, Slice of Life",TV,2,7,2504,music school slice of life tv 7
33036,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,"Comedy, Drama, Romance, School",Movie,1,7,10668,comedy drama romance school movie 7
33013,Super Lovers OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,1,7,5210,comedy drama romance shounen ai ova 7
27783,Sword Gai (TV),Seinen,TV,2,7,6474,seinen tv 7
34086,Tales of Zestiria the X (2017),"Action, Adventure, Fantasy",TV,12,7,10848,action adventure fantasy tv 7
34310,Tamagotchi Movie: Tanpen Himitsu no Otodoke Daisakusen!,Unknown,Movie,1,7,51,unknown movie 7
33308,Tantei Opera Milky Holmes: Fun Fun Party Night♪ - Ken to Janet no Okurimono,"Comedy, Mystery, Super Power",Special,1,7,610,comedy mystery super power special 7
34177,Tenshi no 3P!,"Music, School, Slice of Life",TV,2,7,359,music school slice of life tv 7
34449,THE REFLECTION,"Action, Super Power",TV,2,7,242,action super power tv 7
32596,The Snack World (TV),"Adventure, Comedy, Fantasy, Kids",TV,2,7,107,adventure comedy fantasy kids tv 7
34416,The Snack World: Hitogirai no Renny,"Adventure, Comedy, Fantasy, Kids",Movie,1,7,36,adventure comedy fantasy kids movie 7
33473,Tokyo Futago Athletic,"Comedy, Sports",ONA,8,7,75,comedy sports ona 7
21305,Trick or Alice,Fantasy,OVA,2,7,4481,fantasy ova 7
33581,Trinity Seven Movie: Eternity Library to Alchemic Girl,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen",Movie,1,7,19813,action comedy ecchi fantasy harem magic romance school shounen movie 7
23275,Tsubu★Doll,Music,OVA,5,7,1060,music ova 7
34019,Tsugumomo,"Action, Comedy, Ecchi, School, Seinen, Supernatural",TV,2,7,1303,action comedy ecchi school seinen supernatural tv 7
34474,Tsukipro The Animation,Unknown,TV,2,7,843,unknown tv 7
34498,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",Drama,Movie,1,7,531,drama movie 7
34076,Uchouten Kazoku 2,"Comedy, Drama, Fantasy, Slice of Life",TV,2,7,5934,comedy drama fantasy slice of life tv 7
33064,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,"Action, Drama, Military, Sci-Fi, Space",OVA,2,7,2058,action drama military scifi space ova 7
33478,UQ Holder!,"Action, Fantasy, Magic, Sci-Fi, Shounen",TV,2,7,2341,action fantasy magic scifi shounen tv 7
32924,Urara Meirochou,"Comedy, Seinen, Slice of Life",TV,2,7,4305,comedy seinen slice of life tv 7
32012,Utakata Overdrive,"Fantasy, Music",OVA,1,7,649,fantasy music ova 7
34522,"Wake Up, Girls! Shin Shou","Drama, Music",TV,2,7,381,drama music tv 7
34022,Whistle! (ONA),"School, Shounen, Sports",ONA,2,7,381,school shounen sports ona 7
34467,Yami Shibai 4th Season,"Dementia, Horror, Supernatural",TV,2,7,1838,dementia horror supernatural tv 7
32615,Youjo Senki,"Magic, Military",TV,2,7,6652,magic military tv 7
32222,Youkai Watch Movie 3: Soratobu Kujira to Double Sekai no Daibouken da Nyan!,"Comedy, Kids, Supernatural",Movie,1,7,237,comedy kids supernatural movie 7
34471,Youkai Watch Movie 4,"Comedy, Kids, Supernatural",Movie,1,7,169,comedy kids supernatural movie 7
34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,"Drama, Fantasy, Magic, Slice of Life",TV,6,7,2593,drama fantasy magic slice of life tv 7
34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,"Drama, Fantasy, Magic, Slice of Life",TV,6,7,4439,drama fantasy magic slice of life tv 7
33035,Yuyushiki Special,Unknown,Special,1,7,2294,unknown special 7
33390,Zunda Horizon,Unknown,Movie,1,7,160,unknown movie 7
11879,Oni Chichi: Re-born,Hentai,OVA,2,8,14342,hentai ova 8
29575,Mankitsu Happening,Hentai,OVA,4,8,8510,hentai ova 8
15843,Koiito Kinenbi The Animation,Hentai,OVA,2,8,6940,hentai ova 8
21097,Oni Chichi: Rebuild,Hentai,OVA,3,8,9825,hentai ova 8
2238,Fuyu no Semi,"Drama, Historical, Romance, Samurai, Yaoi",OVA,3,8,12270,drama historical romance samurai yaoi ova 8
10779,Eroge! H mo Game mo Kaihatsu Zanmai,Hentai,OVA,6,8,20316,hentai ova 8
10380,Oni Chichi: Re-birth,Hentai,OVA,1,8,14925,hentai ova 8
25345,Rance 01: Hikari wo Motomete The Animation,"Fantasy, Hentai, Magic",OVA,4,8,6158,fantasy hentai magic ova 8
22069,Swing Out Sisters (2014),Hentai,OVA,1,8,5099,hentai ova 8
8634,Koisuru Boukun,"Comedy, Romance, Yaoi",OVA,2,8,31195,comedy romance yaoi ova 8
12375,Maki-chan to Nau.,Hentai,OVA,4,8,9650,hentai ova 8
3559,Stringendo: Angel-tachi no Private Lesson,Hentai,OVA,12,8,7713,hentai ova 8
32587,Shoujo Ramune,Hentai,OVA,2,8,2811,hentai ova 8
21829,Fella Pure: Mitarashi-san Chi no Jijou The Animation,Hentai,OVA,1,8,6648,hentai ova 8
15537,Tsugou no Yoi Sexfriend?,Hentai,OVA,4,8,6866,hentai ova 8
11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,"Action, Fantasy, Hentai",OVA,4,7,10450,action fantasy hentai ova 7
24641,Baku Ane: Otouto Shibocchau zo! The Animation,Hentai,OVA,1,7,7672,hentai ova 7
6893,Oni Chichi,Hentai,OVA,2,7,23605,hentai ova 7
2798,Hatsu Inu The Animation,Hentai,OVA,2,7,14076,hentai ova 7
10048,Fuyu no Semi: Tokubetsu Henshuuhan,"Action, Drama, Historical, Military, Samurai, Yaoi",OVA,1,7,2322,action drama historical military samurai yaoi ova 7
7411,Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,"Harem, Hentai",OVA,3,7,14138,harem hentai ova 7
32355,Toshi Densetsu Series,Hentai,OVA,2,7,4447,hentai ova 7
5959,Mizugi Kanojo: The Animation,Hentai,OVA,4,7,8649,hentai ova 7
22429,Itadaki! Seieki♥,"Hentai, Supernatural",OVA,1,7,7685,hentai supernatural ova 7
7748,Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,"Hentai, School, Yuri",OVA,1,7,24288,hentai school yuri ova 7
719,Ai no Kusabi,"Drama, Romance, Sci-Fi, Yaoi",OVA,2,7,20964,drama romance scifi yaoi ova 7
9322,HHH Triple Ecchi,Hentai,OVA,4,7,11206,hentai ova 7
5774,Seitokaichou ni Chuukoku,"Comedy, Drama, Romance, School, Yaoi",OVA,2,7,23730,comedy drama romance school yaoi ova 7
4502,Stringendo+Accelerando Ultimatum Sera,Hentai,OVA,3,7,7634,hentai ova 7
20377,Dorei Usagi to Anthony The Animation,Hentai,OVA,1,7,3836,hentai ova 7
20801,Koakuma Kanojo The Animation,"Hentai, School, Supernatural",OVA,2,7,6680,hentai school supernatural ova 7
33322,JK Bitch ni Shiboraretai,Hentai,OVA,2,7,2600,hentai ova 7
31886,Dropout,Hentai,OVA,2,7,3515,hentai ova 7
18655,Koikishi Purely☆Kiss The Animation,Hentai,OVA,2,7,5320,hentai ova 7
8110,Fukubiki! Triangle: Miharu After,Hentai,OVA,2,7,8450,hentai ova 7
14991,Harem Time The Animation,"Harem, Hentai",OVA,2,7,7256,harem hentai ova 7
13221,Kyonyuu Fantasy,"Demons, Fantasy, Harem, Hentai, Supernatural",OVA,2,7,8854,demons fantasy harem hentai supernatural ova 7
3918,Resort Boin,Hentai,OVA,3,7,9654,hentai ova 7
5097,Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,Hentai,OVA,2,7,8112,hentai ova 7
3102,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,Hentai,OVA,2,7,7218,hentai ova 7
3220,Kanashimi no Belladonna,"Drama, Hentai",Movie,1,7,6599,drama hentai movie 7
31789,Oni Chichi: Vacation,Hentai,OVA,2,7,3259,hentai ova 7
